,emoji,lit_emoji,emotion,count,english_portion,spanish_portion,arabic_portion,non_english_avg,abs_english_bias,rel_english_bias,non_spanish_avg,abs_spanish_bias,rel_spanish_bias,non_arabic_avg,abs_arabic_bias,rel_arabic_bias
103,:stop_sign:,🛑,,7017,0.0017711717751396,0.0026286322548895,0.0047308015330296,0.00367971689395955,-0.00190854511881995,0.4813337075053443,0.0032509866540846003,-0.0006223543991951005,0.8085644558358421,0.00219990201501455,0.00253089951801505,2.1504601117419817
104,:latin_cross:,✝,,6741,0.0017015061901406,0.0005463219201914,8.372056551473261e-05,0.0003150212428530663,0.001386484947287534,5.401242705826745,0.0008926133778276663,-0.0003462914576362663,0.6120476499254041,0.001123914055166,-0.0010401934896512675,0.07449018466306771
105,:money_with_wings:,💸,,6643,0.0016767698592351,0.0002720769880318,0.0019562312420977,0.00111415411506475,0.0005626157441703499,1.5049712033219507,0.0018165005506664,-0.0015444235626346,0.14978084533582223,0.00097442342363345,0.00098180781846425,2.0075782197468786
106,:up_arrow:,⬆,,6469,0.0016328502513009,0.0014817898113129,0.0001205694059701,0.0008011796086415,0.0008316706426593999,2.0380576760679183,0.0008767098286355,0.0006050799826774,1.690171323411691,0.0015573200313068998,-0.0014367506253367998,0.07742108464945281
107,:microphone:,🎤,,6243,0.0015758052432944,0.0008563379304588,9.07955428821748e-05,0.00047356673667048744,0.0011022385066239127,3.3275251855175405,0.0008333003930882874,2.303753737051262e-05,1.0276461376492736,0.0012160715868766,-0.0011252760439944252,0.0746629917695694
108,:cat_face_with_tears_of_joy:,:cat_face_with_tears_of_joy:,,6235,0.0015737859509756,0.0002471456305628,0.0011635389862205,0.00070534230839165,0.00086844364258395,2.2312371344407373,0.00136866246859805,-0.00112151683803525,0.1805745654850582,0.0009104657907692,0.00025307319545130004,1.277960136467613
109,:cherries:,🍒,,6182,0.0015604081393634,8.671776510975759e-05,0.0003160156557457,0.0002013667104277288,0.0013590414289356713,7.749086907408342,0.00093821189755455,-0.0008514941324447924,0.09242876298604559,0.0008235629522365788,-0.0005075472964908788,0.3837176683184755
110,:video_camera:,📹,,5983,0.0015101782429329,0.0017874699333248,0.0002835886761449,0.0010355293047348499,0.0004746489381980501,1.458363598236928,0.0008968834595389,0.0008905864737858999,1.9929790368123887,0.0016488240881288498,-0.0013652354119839498,0.17199450092139756
111,:beating_heart:,💓,Joy,5915,0.001493014258223,0.0004801996242952,0.0019715603597272,0.0012258799920112,0.00026713426621180003,1.217912249121168,0.0017322873089751002,-0.0012520876846799003,0.2772055315577575,0.0009866069412591,0.0009849534184681,1.9983240308558037
112,:crown:,👑,,5879,0.0014839274427884,0.0201044298686334,0.002425538074138,0.0112649839713857,-0.009781056528597301,0.1317292103173639,0.0019547327584632,0.018149697110170202,10.285001763841821,0.0107941786557109,-0.008368640581572901,0.22470797931945616
113,:United_Kingdom:,🇬🇧,,5868,0.00148115091585,0.000473695791912,0.0001733369455023,0.00032351636870715003,0.00115763454714285,4.578287404031638,0.00082724393067615,-0.00035354813876415004,0.5726192412494625,0.000977423353881,-0.0008040864083787001,0.17734070381482162
114,:hugging_face:,🤗,Joy,5857,0.0014783743889116,0.0028714419971968,0.0008584305872496,0.0018649362922232,-0.0003865619033116001,0.7927211214004647,0.0011684024880806,0.0017030395091162,2.4575794954989165,0.0021749081930542,-0.0013164776058046,0.39469738998229403
115,:Venezuela:,🇻🇪,,5842,0.0014745882158138,0.0031012440747377,1.2381210393023836e-05,0.001556812642565362,-8.222442675156192e-05,0.9471841219017402,0.0007434847131034119,0.002357759361634288,4.171227760410382,0.00228791614527575,-0.002275534934882726,0.005411566511556567
116,:backhand_index_pointing_right_light_skin_tone:,👉🏻,,5722,0.0014442988310316,0.0013007664766463,9.109033360581822e-05,0.0006959284051260591,0.0007483704259055409,2.075355482537004,0.0007676945823187091,0.0005330718943275909,1.694380169673108,0.00137253265383895,-0.001281442320233132,0.06636660581519874
117,:victory_hand:,✌,,5681,0.0014339499578977,0.002073638558187,0.007186703051703,0.004630170804945001,-0.003196220847047301,0.3096969892268873,0.004310326504800351,-0.0022366879466133504,0.4810861905420895,0.00175379425804235,0.00543290879366065,4.097802817375547
118,:slightly_smiling_face:,🙂,Anticipation,5667,0.0014304161963398,0.001320277973796,0.0046939526925742,0.0030071153331850996,-0.0015766991368452996,0.4756771981953618,0.0030621844444569998,-0.0017419064706609999,0.43115560076268283,0.0013753470850679,0.0033186056075062997,3.412922267794287
119,:growing_heart:,💗,,5655,0.0014273872578616,0.0009495595279518,0.0028208524345439,0.00188520598124785,-0.00045781872338625,0.757151882637667,0.00212411984620275,-0.0011745603182509502,0.44703670070655854,0.0011884733929067,0.0016323790416372,2.3735091179827097
120,:movie_camera:,🎥,,5653,0.0014268824347819,0.0040399638820508,0.0033031300584245,0.00367154697023765,-0.0022446645354557504,0.3886324882531848,0.0023650062466032,0.0016749576354476003,1.708225459384431,0.00273342315841635,0.0005697069000081502,1.2084225043070969
121,:unamused_face:,😒,Disgust,5626,0.0014200673232059,0.0005712532776605,0.0013003218819911,0.0009357875798258,0.0004842797433801001,1.517510334418256,0.0013601946025985,-0.000788941324938,0.41997907988252886,0.0009956603004332,0.00030466158155790005,1.3059894839890125
122,:grinning_face:,😀,Joy,5456,0.0013771573614311,0.0019316382178198,0.0011735618708244,0.0015526000443221001,-0.0001754426828910001,0.8870007227343586,0.0012753596161277502,0.0006562786016920499,1.514583175908176,0.00165439778962545,-0.00048083591880105,0.7093589450999511
123,:rainbow:,🌈,,5435,0.0013718567190942,0.0011370866950016,0.0001232225224829,0.0006301546087422499,0.0007417021103519501,2.177016084722989,0.00074753962078855,0.00038954707421304995,1.52110558876081,0.0012544717070478999,-0.001131249184565,0.0982266254317324
124,:herb:,🌿,,5384,0.0013589837305617,0.0009658191089099,0.0042264146048757,0.0025961168568928,-0.0012371331263311002,0.5234678581411082,0.0027926991677187,-0.0018268800588088002,0.34583714568112905,0.0011624014197358,0.0030640131851399004,3.6359337945718564
125,:black_small_square:,▪,,5308,0.001339800453533,0.00113383477881,0.0033290716421051,0.00223145321045755,-0.0008916527569245499,0.6004161087734748,0.00233443604781905,-0.00120060126900905,0.4856996531857391,0.0012368176161715,0.0020922540259336,2.69164313200038
126,:leaf_fluttering_in_wind:,🍃,,5304,0.0013387908073736,0.0007165055342193,0.0021540358176625,0.0014352706759409,-9.647986856730012e-05,0.9327793215700919,0.0017464133125180501,-0.0010299077782987501,0.4102726021861417,0.0010276481707964498,0.0011263876468660503,2.0960829580352147
127,:sneezing_face:,🤧,,5273,0.0013309660496382,0.0001311606197285,0.0001320662441922,0.00013161343196035002,0.0011993526176778502,10.11269161371894,0.0007315161469152,-0.0006003555271867,0.17929969185451844,0.00073106333468335,-0.00059899709049115,0.18064952505025117
128,:link:,🔗,,5166,0.0013039580148741,0.0017907218495164,0.0001612505258329,0.00097598618767465,0.00032797182719945003,1.3360414638457785,0.0007326042703535,0.0010581175791629,2.444323520872096,0.00154733993219525,-0.00138608940636235,0.10421144215164785
129,:books:,📚,,5078,0.0012817457993671,0.0016985842240873,0.0015391023681423,0.0016188432961148,-0.0003370974967477,0.7917664436349527,0.0014104240837547,0.0002881601403326001,1.204307444584672,0.0014901650117272,4.893735641509989e-05,1.032840226437996
130,:rocket:,🚀,,5055,0.0012759403339505,0.001650889453277,0.0008864357059957,0.00126866257963635,7.277754314149966e-06,1.005736556300286,0.0010811880199731,0.0005697014333038999,1.5269217035146894,0.00146341489361375,-0.0005769791876180499,0.6057309583659763
131,:megaphone:,📣,,5000,0.0012620576992587,0.0125307170583599,0.0014836817120973,0.0070071993852286,-0.0057451416859699,0.18010871817336294,0.001372869705678,0.0111578473526819,9.127389880142726,0.0068963873788093,-0.005412705666712,0.21513897503151364
132,:face_vomiting:,🤮,Disgust,4969,0.0012542329415233,0.0007154215621555,0.0003216166794949,0.0005185191208252,0.0007357138206980999,2.4188750060503925,0.0007879248105091,-7.250324835359997e-05,0.9079820213977605,0.0009848272518394,-0.0006632105723444999,0.3265716691878744
133,:hibiscus:,🌺,,4902,0.0012373213683532,0.0008520020422033,0.005496078251608,0.00317404014690565,-0.00193671877855245,0.3898253680122654,0.0033666998099806,-0.0025146977677773,0.2530674221911723,0.00104466170527825,0.00445141654632975,5.261108188266647
134,:play_button:,▶,,4895,0.0012355544875742,0.0033668172303863,0.000980473946838,0.00217364558861215,-0.00093809110103795,0.5684249971786287,0.0011080142172061,0.0022588030131802,3.03860472014146,0.00230118585898025,-0.00132071191214225,0.42607334084370235
135,:eye:,👁,,4841,0.0012219242644222,0.0019836688768857,0.000122338150312,0.00105300351359885,0.00016892075082335003,1.160418031508774,0.0006721312073671,0.0013115376695186,2.951311968769028,0.00160279657065395,-0.0014804584203419499,0.07632793365790978
136,:Ethiopia:,🇪🇹,,4836,0.001220662206723,8.67177651097576e-06,2.004576920775288e-05,1.435877285936432e-05,0.0012063034338636357,85.01159665095783,0.0006203539879653764,-0.0006116822114544006,0.013978755161093207,0.0006146669916169879,-0.0005946212224092351,0.032612405548277476
137,:drooling_face:,🤤,,4683,0.0011820432411257,0.0004780316801675,0.0002788720245666,0.00037845185236705,0.0008035913887586499,3.123364924051868,0.0007304576328461499,-0.00025242595267864997,0.6544276610607801,0.0008300374606465999,-0.00055116543608,0.33597522737029056
138,:alien_monster:,👾,,4682,0.0011817908295858,4.7694770810366674e-05,1.827702486589233e-05,3.29858978381295e-05,0.0011488049317476706,35.82715363350603,0.0006000339272258462,-0.0005523391564154795,0.07948679007348011,0.0006147428001980834,-0.000596465775332191,0.02973117352493283
139,:winking_face_with_tongue:,😜,,4682,0.0011817908295858,0.0006276198249818,0.0012678949023903,0.00094775736368605,0.00023403346589975001,1.246933946247106,0.00122484286598805,-0.00059722304100625,0.5124084422661962,0.0009047053272838001,0.00036318957510649984,1.401445160267714
140,:face_savoring_food:,😋,Joy,4648,0.0011732088372309,0.0014742020068658,0.00064647605695,0.0010603390319079,0.00011286980532300016,1.1064469022892707,0.0009098424470904501,0.0005643595597753499,1.6202827331040595,0.00132370542204835,-0.0006772293650983499,0.4883836283979403
141,:large_orange_diamond:,🔶,,4637,0.0011704323102925,0.0005885968306824,0.0004607579010546,0.0005246773658685,0.000645754944424,2.230765774229807,0.00081559510567355,-0.00022699827499115003,0.7216777376273168,0.0008795145704874499,-0.00041875666943284987,0.5238775075656064
142,:writing_hand:,✍,,4624,0.0011671509602744,0.0016357138443828,0.0013221363955407,0.00147892511996175,-0.00031177415968735005,0.7891886779937759,0.0012446436779075501,0.0003910701664752499,1.314202509052794,0.0014014324023285999,-7.929600678789985e-05,0.9434178868305437
143,:panda_face:,:panda_face:,,4596,0.0011600834371586,4.986271493811062e-05,7.664558814729041e-06,2.876363687641983e-05,0.0011313198002821801,40.33159791798185,0.0005838739979866645,-0.0005340112830485539,0.08539978678627416,0.0006049730760483553,-0.0005973085172336262,0.012669256068044284
144,:sun:,☀,,4565,0.0011522586794232,0.0071477117891717,0.0003369457971244,0.0037423287931480503,-0.0025900701137248506,0.3078988360223472,0.0007446022382738,0.006403109550897901,9.599369195749574,0.0041499852342974505,-0.0038130394371730506,0.08119204722458283
145,:exploding_head:,🤯,,4480,0.0011308036985358,0.000507298925892,0.0004286257121775,0.00046796231903475,0.0006628413795010501,2.416441778620703,0.00077971470535665,-0.00027241577946464997,0.6506212110748327,0.0008190513122139,-0.00039042560003640003,0.5233197307491303
146,:hot_face:,🥵,,4459,0.0011255030561989,0.0009929184105067,0.000438943387505,0.00071593089900585,0.00040957215719305,1.5720833641372187,0.0007822232218519501,0.00021069518865474992,1.2693543003695533,0.0010592107333528,-0.0006202673458478,0.41440609850655424
147,:butterfly:,🦋,,4451,0.0011234837638801,0.000837910405373,0.0013911174248733,0.0011145139151231501,8.96984875694987e-06,1.0080482160296391,0.0012573005943767,-0.0004193901890037,0.6664360210442671,0.0009806970846265501,0.00041042034024674993,1.4184985829778807
148,:OK_hand:,👌,Trust,4449,0.0011229789408004,0.0009452236396963,0.0040309683551001,0.0024880959973981997,-0.0013651170565977997,0.4513406805745029,0.0025769736479502496,-0.0016317500082539496,0.36679600524752753,0.00103410129024835,0.0029968670648517497,3.8980401563293876
149,:disappointed_face:,😞,Sadness,4426,0.0011171734753838,0.0001810233346666,0.000865505564617,0.0005232644496418,0.000593909025742,2.135007406195012,0.0009913395200003999,-0.0008103161853337999,0.18260477970910208,0.0006490984050252,0.0002164071595918,1.3333965357431412
150,:backhand_index_pointing_left:,👈,,4317,0.0010896606175399,0.001760370631728,0.0018834179333578,0.0018218942825429,-0.000732233665003,0.5980921220187438,0.00148653927544885,0.00027383135627915005,1.1842072798221013,0.00142501562463395,0.00045840230872385,1.3216823035477956
151,:folded_hands_medium_skin_tone:,🙏🏽,Trust,4299,0.0010851172098226,0.0009484755558879,0.0001739265269496,0.00056120104141875,0.00052391616840385,1.9335623595411697,0.0006295218683861001,0.0003189536875017999,1.5066602186823133,0.00101679638285525,-0.0008428698559056501,0.17105344775243952
152,:mobile_phone_with_arrow:,📲,,4291,0.0010830979175038,0.0035630161739471,0.0002880105369996,0.00192551335547335,-0.00084241543796955,0.5624982628269236,0.0006855542272517,0.0028774619466953996,5.1972783950742745,0.00232305704572545,-0.0020350465087258496,0.12397910655252953
153,:tired_face:,😫,Fear,4215,0.001063914640475,6.82902400239341e-05,0.0003177844000876,0.00019303732005576703,0.0008708773204192331,5.511445352471963,0.0006908495202813,-0.0006225592802573659,0.09884965975821723,0.0005661024402494671,-0.0002483180401618671,0.5613549377168564
154,:neutral_face:,😐,,4179,0.0010548278250404,0.000151756088942,0.0008545983078422,0.0005031771983921,0.0005516506266483001,2.096334707556496,0.0009547130664413,-0.0008029569774993,0.1589546579766337,0.0006032919569912,0.000251306350851,1.4165584306880885
155,:balance_scale:,⚖,,4164,0.0010510416519426,0.0011121553375326,0.0001409099659015,0.0006265326517170501,0.00042450900022554983,1.6775528762342355,0.0005959758089220499,0.0005161795286105502,1.8661081890960836,0.0010815984947375999,-0.0009406885288360999,0.13027936576010613
156,:smiling_face_with_halo:,😇,Joy,4138,0.0010444789519065,0.0007100017018361,0.0007685194165384,0.0007392605591872499,0.00030521839271925003,1.4128698453151756,0.00090649918422245,-0.00019649748238634995,0.7832347940225719,0.0008772403268713,-0.00010872091033290007,0.876064851326824
157,:blue_circle:,🔵,,4061,0.0010250432633379,0.0084593179864568,0.0026354290693722,0.005547373527914501,-0.004522330264576601,0.1847799248022259,0.0018302361663550502,0.006629081820101751,4.621981655680912,0.00474218062489735,-0.00210675155552515,0.5557420262601758
158,:rainbow_flag:,🏳️‍🌈,,4044,0.0010207522671604,0.0002807487645428,5.9842516899615206e-05,0.00017029564072120758,0.0008504566264391923,5.994001154917887,0.0005402973920300075,-0.00025954862748720756,0.5196189518664334,0.0006507505158516,-0.0005909079989519848,0.09195923082950265
159,:grinning_face_with_smiling_eyes:,😄,Joy,4033,0.001017975740222,0.0005192226185946,0.0012841083921907,0.00090166550539265,0.00011631023482934998,1.1289948812877122,0.00115104206620635,-0.00063181944761175,0.451089177223448,0.0007685991794083,0.0005155092127824,1.6707126765074882
160,:confetti_ball:,🎊,Joy,4026,0.0010162088594431,0.0007522766123271,0.0032191147021861,0.0019856956572566,-0.0009694867978134998,0.5117646582594008,0.0021176617808146,-0.0013653851684874998,0.35523926395730776,0.0008842427358851,0.002334871966301,3.640532821526506
161,:SOS_button:,🆘,,4004,0.0010106558055663,0.0353721763882701,6.514874992519686e-05,0.01771866256909765,-0.01670800676353135,0.05703905707471064,0.0005379022777457484,0.03483427411052435,65.75948429984071,0.0181914160969182,-0.018126267346993005,0.003581290735042539
162,:grinning_face_with_big_eyes:,😃,Joy,3960,0.0009995496978129,0.0012086288512172,0.0007844381156151,0.00099653348341615,3.016214396750136e-06,1.003026706525114,0.0008919939067140001,0.0003166349445031999,1.3549743357212445,0.00110408927451505,-0.00031965115889994995,0.7104843183624344
163,:oncoming_fist:,👊,Anger,3949,0.0009967731708745,0.0012704152588579,0.0003407780765317,0.0008055966676948,0.0001911765031797,1.2373104443526908,0.0006687756237030999,0.0006016396351548,1.8996135831378558,0.0011335942148661998,-0.0007928161383344999,0.30061733913481786
